virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc,
,ACROBATA-Art:A4BR,0304000140,0304000200,ACROBATA-Art-A4BR-0304000140,TL,UNICO,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000110,0304000200,ACROBATA-Art-A4BR-0304000110,TXL,UNICO,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000090,0304000200,ACROBATA-Art-A4BR-0304000090,MUSCULOSA,CELESTE,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000120,0304000200,ACROBATA-Art-A4BR-0304000120,MUSCULOSA,CELESTE,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000150,0304000200,ACROBATA-Art-A4BR-0304000150,MUSCULOSA,CELESTE,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000180,0304000200,ACROBATA-Art-A4BR-0304000180,MUSCULOSA,CELESTE,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000100,0304000200,ACROBATA-Art-A4BR-0304000100,MUSCULOSA,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000130,0304000200,ACROBATA-Art-A4BR-0304000130,MUSCULOSA,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000160,0304000200,ACROBATA-Art-A4BR-0304000160,MUSCULOSA,FLAMINGO,,,1.0,Y,,,
,ACROBATA-Art:A4BR,0304000190,0304000200,ACROBATA-Art-A4BR-0304000190,MUSCULOSA,FLAMINGO,,,1.0,Y,,,
3561,ACROBATA-Art:A5BR,0303000100,,ACROBATA-Art-A5BR-0303000100,TS,UNICO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"REMERA ACROBATA-Art:A5BR<br />REMERA DE JERSEY RAYADO ACRÓBATA<br>
TALLES: S | M | L | XL<br>
COLORES: ÚNICO",
,ACROBATA-Art:A5BR,0303000090,0303000100,ACROBATA-Art-A5BR-0303000090,TM,UNICO,,,1.0,Y,,,
,ACROBATA-Art:A5BR,0303000080,0303000100,ACROBATA-Art-A5BR-0303000080,TL,UNICO,,,1.0,Y,,,
,ACROBATA-Art:A5BR,0303000070,0303000100,ACROBATA-Art-A5BR-0303000070,TXL,UNICO,,,1.0,Y,,,
2399,ACROBATA-Art:5015BR,0202000690,,ACROBATA-Art-5015BR-0202000690,TS,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"SLIP ACROBATA-Art:5015BR<br />SLIP ALGODÓN & LYCRA ELÁSTICO PERSONALIZADO<br />
TALLES: S | M | L | XL<br />
COLORES: MELANGE | NEGRO | BLANCO",2
,ACROBATA-Art:5015BR,0202002410,0202000690,ACROBATA-Art-5015BR-0202002410,TS,FRANCIA,,,1.0,Y,,,2
,ACROBATA-Art:5015BR,0202000710,0202000690,ACROBATA-Art-5015BR-0202000710,TS,MELANGE,,,1.0,Y,,,2
,ACROBATA-Art:5015BR,0202000700,0202000690,ACROBATA-Art-5015BR-0202000700,TS,NEGRO,,,1.0,Y,,,2
,ACROBATA-Art:5015BR,0202000650,0202000690,ACROBATA-Art-5015BR-0202000650,TM,BLANCO,,,1.0,Y,,,3
,ACROBATA-Art:5015BR,0202000680,0202000690,ACROBATA-Art-5015BR-0202000680,TM,FRANCIA,,,1.0,Y,,,3
,ACROBATA-Art:5015BR,0202000670,0202000690,ACROBATA-Art-5015BR-0202000670,TM,MELANGE,,,1.0,Y,,,3
,ACROBATA-Art:5015BR,0202000660,0202000690,ACROBATA-Art-5015BR-0202000660,TM,NEGRO,,,1.0,Y,,,3
,ACROBATA-Art:5015BR,0202000610,0202000690,ACROBATA-Art-5015BR-0202000610,TL,BLANCO,,,1.0,Y,,,4
,ACROBATA-Art:5015BR,0202000640,0202000690,ACROBATA-Art-5015BR-0202000640,TL,FRANCIA,,,1.0,Y,,,4
,ACROBATA-Art:5015BR,0202000630,0202000690,ACROBATA-Art-5015BR-0202000630,TL,MELANGE,,,1.0,Y,,,4
,ACROBATA-Art:5015BR,0202000620,0202000690,ACROBATA-Art-5015BR-0202000620,TL,NEGRO,,,1.0,Y,,,4
,ACROBATA-Art:5015BR,0202000570,0202000690,ACROBATA-Art-5015BR-0202000570,TXL,BLANCO,,,1.0,Y,,,5
,ACROBATA-Art:5015BR,0202000600,0202000690,ACROBATA-Art-5015BR-0202000600,TXL,FRANCIA,,,1.0,Y,,,5
,ACROBATA-Art:5015BR,0202000590,0202000690,ACROBATA-Art-5015BR-0202000590,TXL,MELANGE,,,1.0,Y,,,5
,ACROBATA-Art:5015BR,0202000580,0202000690,ACROBATA-Art-5015BR-0202000580,TXL,NEGRO,,,1.0,Y,,,5
5533,ACROBATA-Art:00AC,1002000010,,ACROBATA-Art-00AC-1002000010,CATALOGO,ACROBATA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Hombre/Acrobata,"Catalogo Impreso Acróbata<br />
",
